Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0001073  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   347   65281   65282  346.00000  346.60000  347.00000   136   65762  135.50000  135.50000  136.50000
0001074  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   347   65281   65282  346.00000  346.80000  347.00000   136   65762  135.50000  135.50000  136.50000
0001075  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   348   65282   65283  347.00000  347.00000  348.00000   136   65763  135.50000  135.50000  136.50000
0001076  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   348   65282   65283  347.00000  347.20000  348.00000   136   65763  135.50000  135.50000  136.50000
0001077  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   348   65282   65283  347.00000  347.40000  348.00000   136   65763  135.50000  135.50000  136.50000
0001078  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   348   65282   65283  347.00000  347.60000  348.00000   136   65763  135.50000  135.50000  136.50000
0001079  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   348   65282   65283  347.00000  347.80000  348.00000   136   65763  135.50000  135.50000  136.50000
0001080  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   349   65283   65284  348.00000  348.00000  349.00000   136   65764  135.50000  135.50000  136.50000
0001081  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   349   65283   65284  348.00000  348.20000  349.00000   136   65764  135.50000  135.50000  136.50000
0001082  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   349   65283   65284  348.00000  348.40000  349.00000   136   65764  135.50000  135.50000  136.50000
0001083  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   349   65283   65284  348.00000  348.60000  349.00000   136   65764  135.50000  135.50000  136.50000
0001084  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   349   65283   65284  348.00000  348.80000  349.00000   136   65764  135.50000  135.50000  136.50000
0001085  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   350   65284   65285  349.00000  349.00000  350.00000   136   65765  135.50000  135.50000  136.50000
0001086  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   350   65284   65285  349.00000  349.20000  350.00000   136   65765  135.50000  135.50000  136.50000
0001087  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   350   65284   65285  349.00000  349.40000  350.00000   136   65765  135.50000  135.50000  136.50000
0001088  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   350   65284   65285  349.00000  349.60000  350.00000   136   65765  135.50000  135.50000  136.50000
0001089  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   350   65284   65285  349.00000  349.80000  350.00000   136   65765  135.50000  135.50000  136.50000
0001090  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   351   65285   65286  350.00000  350.00000  351.00000   136   65766  135.50000  135.50000  136.50000
0001091  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   351   65285   65286  350.00000  350.20000  351.00000   136   65766  135.50000  135.50000  136.50000
0001092  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   351   65285   65286  350.00000  350.40000  351.00000   136   65766  135.50000  135.50000  136.50000
0001093  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   351   65285   65286  350.00000  350.60000  351.00000   136   65766  135.50000  135.50000  136.50000
0001094  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   351   65285   65286  350.00000  350.80000  351.00000   136   65766  135.50000  135.50000  136.50000
0001095  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   352   65286   65287  351.00000  351.00000  352.00000   136   65767  135.50000  135.50000  136.50000
0001096  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   352   65286   65287  351.00000  351.20000  352.00000   136   65767  135.50000  135.50000  136.50000
0001097  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   352   65286   65287  351.00000  351.40000  352.00000   136   65767  135.50000  135.50000  136.50000
0001098  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   352   65286   65287  351.00000  351.60000  352.00000   136   65767  135.50000  135.50000  136.50000
0001099  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   352   65286   65287  351.00000  351.80000  352.00000   136   65767  135.50000  135.50000  136.50000
0001100  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   353   65287   65288  352.00000  352.00000  353.00000   136   65768  135.50000  135.50000  136.50000
0001101  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   353   65287   65288  352.00000  352.20000  353.00000   136   65768  135.50000  135.50000  136.50000
0001102  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   353   65287   65288  352.00000  352.40000  353.00000   136   65768  135.50000  135.50000  136.50000
0001103  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   353   65287   65288  352.00000  352.60000  353.00000   136   65768  135.50000  135.50000  136.50000
0001104  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   353   65287   65288  352.00000  352.80000  353.00000   136   65768  135.50000  135.50000  136.50000
0001105  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   354   65288   65289  353.00000  353.00000  354.00000   136   65769  135.50000  135.50000  136.50000
0001106  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   354   65288   65289  353.00000  353.20000  354.00000   136   65769  135.50000  135.50000  136.50000
0001107  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   354   65288   65289  353.00000  353.40000  354.00000   136   65769  135.50000  135.50000  136.50000
0001108  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   354   65288   65289  353.00000  353.60000  354.00000   136   65769  135.50000  135.50000  136.50000
0001109  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   354   65288   65289  353.00000  353.80000  354.00000   136   65769  135.50000  135.50000  136.50000
0001110  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   355   65289   65290  354.00000  354.00000  355.00000   136   65770  135.50000  135.50000  136.50000
0001111  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   355   65289   65290  354.00000  354.20000  355.00000   136   65770  135.50000  135.50000  136.50000
0001112  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   355   65289   65290  354.00000  354.40000  355.00000   136   65770  135.50000  135.50000  136.50000
0001113  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   355   65289   65290  354.00000  354.60000  355.00000   136   65770  135.50000  135.50000  136.50000
0001114  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   355   65289   65290  354.00000  354.80000  355.00000   136   65770  135.50000  135.50000  136.50000
0001115  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   356   65290   65291  355.00000  355.00000  356.00000   136   65771  135.50000  135.50000  136.50000
0001116  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   356   65290   65291  355.00000  355.20000  356.00000   136   65771  135.50000  135.50000  136.50000
0001117  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   356   65290   65291  355.00000  355.40000  356.00000   136   65771  135.50000  135.50000  136.50000
0001118  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   356   65290   65291  355.00000  355.60000  356.00000   136   65771  135.50000  135.50000  136.50000
0001119  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   356   65290   65291  355.00000  355.80000  356.00000   136   65771  135.50000  135.50000  136.50000
0001120  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   357   65291   65292  356.00000  356.00000  357.00000   136   65772  135.50000  135.50000  136.50000
0001121  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   357   65291   65292  356.00000  356.20000  357.00000   136   65772  135.50000  135.50000  136.50000
0001122  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   357   65291   65292  356.00000  356.40000  357.00000   136   65772  135.50000  135.50000  136.50000
0001123  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   357   65291   65292  356.00000  356.60000  357.00000   136   65772  135.50000  135.50000  136.50000
0001124  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   357   65291   65292  356.00000  356.80000  357.00000   136   65772  135.50000  135.50000  136.50000
0001125  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   358   65292   65293  357.00000  357.00000  358.00000   136   65773  135.50000  135.50000  136.50000
0001126  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   358   65292   65293  357.00000  357.20000  358.00000   136   65773  135.50000  135.50000  136.50000
0001127  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   358   65292   65293  357.00000  357.40000  358.00000   136   65773  135.50000  135.50000  136.50000
0001128  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   358   65292   65293  357.00000  357.60000  358.00000   136   65773  135.50000  135.50000  136.50000
0001129  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   358   65292   65293  357.00000  357.80000  358.00000   136   65773  135.50000  135.50000  136.50000
0001130  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   359   65293   65294  358.00000  358.00000  359.00000   136   65774  135.50000  135.50000  136.50000
0001131  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   359   65293   65294  358.00000  358.20000  359.00000   136   65774  135.50000  135.50000  136.50000
0001132  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   359   65293   65294  358.00000  358.40000  359.00000   136   65774  135.50000  135.50000  136.50000
0001133  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   359   65293   65294  358.00000  358.60000  359.00000   136   65774  135.50000  135.50000  136.50000
0001134  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   359   65293   65294  358.00000  358.80000  359.00000   136   65774  135.50000  135.50000  136.50000
0001135  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   360   65294   65295  359.00000  359.00000  360.00000   136   65775  135.50000  135.50000  136.50000
0001136  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   360   65294   65295  359.00000  359.20000  360.00000   136   65775  135.50000  135.50000  136.50000
0001137  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   360   65294   65295  359.00000  359.40000  360.00000   136   65775  135.50000  135.50000  136.50000
0001138  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   360   65294   65295  359.00000  359.60000  360.00000   136   65775  135.50000  135.50000  136.50000
0001139  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   360   65294   65295  359.00000  359.80000  360.00000   136   65775  135.50000  135.50000  136.50000
0001140  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   361   65295   65296  360.00000  360.00000  361.00000   136   65776  135.50000  135.50000  136.50000
0001141  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   361   65295   65296  360.00000  360.20000  361.00000   136   65776  135.50000  135.50000  136.50000
0001142  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   361   65295   65296  360.00000  360.40000  361.00000   136   65776  135.50000  135.50000  136.50000
0001143  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   361   65295   65296  360.00000  360.60000  361.00000   136   65776  135.50000  135.50000  136.50000
0001144  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   361   65295   65296  360.00000  360.80000  361.00000   136   65776  135.50000  135.50000  136.50000
0001145  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   362   65296   65297  361.00000  361.00000  362.00000   136   65777  135.50000  135.50000  136.50000
0001146  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   362   65296   65297  361.00000  361.20000  362.00000   136   65777  135.50000  135.50000  136.50000
0001147  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   362   65296   65297  361.00000  361.40000  362.00000   136   65777  135.50000  135.50000  136.50000
0001148  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   362   65296   65297  361.00000  361.60000  362.00000   136   65777  135.50000  135.50000  136.50000
0001149  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   362   65296   65297  361.00000  361.80000  362.00000   136   65777  135.50000  135.50000  136.50000
0001150  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   363   65297   65298  362.00000  362.00000  363.00000   136   65778  135.50000  135.50000  136.50000
0001151  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   363   65297   65298  362.00000  362.20000  363.00000   136   65778  135.50000  135.50000  136.50000
0001152  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   363   65297   65298  362.00000  362.40000  363.00000   136   65778  135.50000  135.50000  136.50000
0001153  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   363   65297   65298  362.00000  362.60000  363.00000   136   65778  135.50000  135.50000  136.50000
0001154  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   363   65297   65298  362.00000  362.80000  363.00000   136   65778  135.50000  135.50000  136.50000
0001155  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   364   65298   65299  363.00000  363.00000  364.00000   136   65779  135.50000  135.50000  136.50000
0001156  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   364   65298   65299  363.00000  363.20000  364.00000   136   65779  135.50000  135.50000  136.50000
0001157  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   364   65298   65299  363.00000  363.40000  364.00000   136   65779  135.50000  135.50000  136.50000
0001158  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   364   65298   65299  363.00000  363.60000  364.00000   136   65779  135.50000  135.50000  136.50000
0001159  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   364   65298   65299  363.00000  363.80000  364.00000   136   65779  135.50000  135.50000  136.50000
0001160  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   365   65299   65300  364.00000  364.00000  365.00000   136   65780  135.50000  135.50000  136.50000
0001161  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   365   65299   65300  364.00000  364.20000  365.00000   136   65780  135.50000  135.50000  136.50000
0001162  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   365   65299   65300  364.00000  364.40000  365.00000   136   65780  135.50000  135.50000  136.50000
0001163  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   365   65299   65300  364.00000  364.60000  365.00000   136   65780  135.50000  135.50000  136.50000
0001164  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   365   65299   65300  364.00000  364.80000  365.00000   136   65780  135.50000  135.50000  136.50000
0001165  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   366   65300   65301  365.00000  365.00000  366.00000   136   65781  135.50000  135.50000  136.50000
0001166  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   366   65300   65301  365.00000  365.20000  366.00000   136   65781  135.50000  135.50000  136.50000
0001167  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   366   65300   65301  365.00000  365.40000  366.00000   136   65781  135.50000  135.50000  136.50000
0001168  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   366   65300   65301  365.00000  365.60000  366.00000   136   65781  135.50000  135.50000  136.50000
0001169  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   366   65300   65301  365.00000  365.80000  366.00000   136   65781  135.50000  135.50000  136.50000
0001170  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   367   65301   65302  366.00000  366.00000  367.00000   136   65782  135.50000  135.50000  136.50000
0001171  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   367   65301   65302  366.00000  366.20000  367.00000   136   65782  135.50000  135.50000  136.50000
0001172  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   367   65301   65302  366.00000  366.40000  367.00000   136   65782  135.50000  135.50000  136.50000
0001173  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   367   65301   65302  366.00000  366.60000  367.00000   136   65782  135.50000  135.50000  136.50000
0001174  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   367   65301   65302  366.00000  366.80000  367.00000   136   65782  135.50000  135.50000  136.50000
0001175  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   368   65302   65303  367.00000  367.00000  368.00000   136   65783  135.50000  135.50000  136.50000
0001176  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   368   65302   65303  367.00000  367.20000  368.00000   136   65783  135.50000  135.50000  136.50000
0001177  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   368   65302   65303  367.00000  367.40000  368.00000   136   65783  135.50000  135.50000  136.50000
0001178  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   368   65302   65303  367.00000  367.60000  368.00000   136   65783  135.50000  135.50000  136.50000
0001179  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   368   65302   65303  367.00000  367.80000  368.00000   136   65783  135.50000  135.50000  136.50000
0001180  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   369   65303   65304  368.00000  368.00000  369.00000   136   65784  135.50000  135.50000  136.50000
0001181  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   369   65303   65304  368.00000  368.20000  369.00000   136   65784  135.50000  135.50000  136.50000
0001182  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   369   65303   65304  368.00000  368.40000  369.00000   136   65784  135.50000  135.50000  136.50000
0001183  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   369   65303   65304  368.00000  368.60000  369.00000   136   65784  135.50000  135.50000  136.50000
0001184  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   369   65303   65304  368.00000  368.80000  369.00000   136   65784  135.50000  135.50000  136.50000
0001185  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   370   65304   65305  369.00000  369.00000  370.00000   136   65785  135.50000  135.50000  136.50000
0001186  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   370   65304   65305  369.00000  369.20000  370.00000   136   65785  135.50000  135.50000  136.50000
0001187  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   370   65304   65305  369.00000  369.40000  370.00000   136   65785  135.50000  135.50000  136.50000
0001188  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   370   65304   65305  369.00000  369.60000  370.00000   136   65785  135.50000  135.50000  136.50000
0001189  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   370   65304   65305  369.00000  369.80000  370.00000   136   65785  135.50000  135.50000  136.50000
0001190  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   371   65305   65306  370.00000  370.00000  371.00000   136   65786  135.50000  135.50000  136.50000
0001191  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   371   65305   65306  370.00000  370.20000  371.00000   136   65786  135.50000  135.50000  136.50000
0001192  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   371   65305   65306  370.00000  370.40000  371.00000   136   65786  135.50000  135.50000  136.50000
0001193  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   371   65305   65306  370.00000  370.60000  371.00000   136   65786  135.50000  135.50000  136.50000
0001194  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   371   65305   65306  370.00000  370.80000  371.00000   136   65786  135.50000  135.50000  136.50000
0001195  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   372   65306   65307  371.00000  371.00000  372.00000   136   65787  135.50000  135.50000  136.50000
0001196  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   372   65306   65307  371.00000  371.20000  372.00000   136   65787  135.50000  135.50000  136.50000
0001197  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   372   65306   65307  371.00000  371.40000  372.00000   136   65787  135.50000  135.50000  136.50000
0001198  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   372   65306   65307  371.00000  371.60000  372.00000   136   65787  135.50000  135.50000  136.50000
0001199  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   372   65306   65307  371.00000  371.80000  372.00000   136   65787  135.50000  135.50000  136.50000
0001200  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   373   65307   65308  372.00000  372.00000  373.00000   136   65788  135.50000  135.50000  136.50000
0001201  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   373   65307   65308  372.00000  372.20000  373.00000   136   65788  135.50000  135.50000  136.50000
0001202  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   373   65307   65308  372.00000  372.40000  373.00000   136   65788  135.50000  135.50000  136.50000
0001203  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   373   65307   65308  372.00000  372.60000  373.00000   136   65788  135.50000  135.50000  136.50000
0001204  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   373   65307   65308  372.00000  372.80000  373.00000   136   65788  135.50000  135.50000  136.50000
0001205  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   374   65308   65309  373.00000  373.00000  374.00000   136   65789  135.50000  135.50000  136.50000
0001206  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   374   65308   65309  373.00000  373.20000  374.00000   136   65789  135.50000  135.50000  136.50000
0001207  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   374   65308   65309  373.00000  373.40000  374.00000   136   65789  135.50000  135.50000  136.50000
0001208  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   374   65308   65309  373.00000  373.60000  374.00000   136   65789  135.50000  135.50000  136.50000
0001209  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   374   65308   65309  373.00000  373.80000  374.00000   136   65789  135.50000  135.50000  136.50000
0001210  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   375   65309   65310  374.00000  374.00000  375.00000   136   65790  135.50000  135.50000  136.50000
0001211  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   375   65309   65310  374.00000  374.20000  375.00000   136   65790  135.50000  135.50000  136.50000
0001212  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   375   65309   65310  374.00000  374.40000  375.00000   136   65790  135.50000  135.50000  136.50000
0001213  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   375   65309   65310  374.00000  374.60000  375.00000   136   65790  135.50000  135.50000  136.50000
0001214  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   375   65309   65310  374.00000  374.80000  375.00000   136   65790  135.50000  135.50000  136.50000
0001215  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   376   65310   65311  375.00000  375.00000  376.00000   136   65791  135.50000  135.50000  136.50000
0001216  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   376   65310   65311  375.00000  375.20000  376.00000   136   65791  135.50000  135.50000  136.50000
0001217  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   376   65310   65311  375.00000  375.40000  376.00000   136   65791  135.50000  135.50000  136.50000
0001218  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   376   65310   65311  375.00000  375.60000  376.00000   136   65791  135.50000  135.50000  136.50000
0001219  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   376   65310   65311  375.00000  375.80000  376.00000   136   65791  135.50000  135.50000  136.50000
0001220  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   377   65311   65312  376.00000  376.00000  377.00000   136   65792  135.50000  135.50000  136.50000
0001221  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   377   65311   65312  376.00000  376.20000  377.00000   136   65792  135.50000  135.50000  136.50000
0001222  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   377   65311   65312  376.00000  376.40000  377.00000   136   65792  135.50000  135.50000  136.50000
0001223  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   377   65311   65312  376.00000  376.60000  377.00000   136   65792  135.50000  135.50000  136.50000
0001224  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   377   65311   65312  376.00000  376.80000  377.00000   136   65792  135.50000  135.50000  136.50000
0001225  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   378   65312   65313  377.00000  377.00000  378.00000   136   65793  135.50000  135.50000  136.50000
0001226  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   378   65312   65313  377.00000  377.20000  378.00000   136   65793  135.50000  135.50000  136.50000
0001227  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   378   65312   65313  377.00000  377.40000  378.00000   136   65793  135.50000  135.50000  136.50000
0001228  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   378   65312   65313  377.00000  377.60000  378.00000   136   65793  135.50000  135.50000  136.50000
0001229  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   378   65312   65313  377.00000  377.80000  378.00000   136   65793  135.50000  135.50000  136.50000
0001230  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   379   65313   65314  378.00000  378.00000  379.00000   136   65794  135.50000  135.50000  136.50000
0001231  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   379   65313   65314  378.00000  378.20000  379.00000   136   65794  135.50000  135.50000  136.50000
